GENE_ID	29126	5916	6256	7008	
COMMON	CD274	RARG	RXRA	TEF	
TCGA-EB-A5VU-01	-0.3562	0.6576	-0.8833	-0.5652	
TCGA-EB-A5VV-06	-0.1131	-1.1326	-0.5724	-0.7914	
TCGA-EB-A6L9-06	-0.2180	-0.0447	-0.2186	1.2993	
TCGA-EB-A6QY-01	-0.3268	-0.6395	-0.8338	-0.6460	
TCGA-EB-A6QZ-01	-0.3583	-0.2131	0.5649	2.6201	
TCGA-EB-A6R0-01	0.6768	-0.2621	-1.4784	-1.0638	
TCGA-FR-A726-01	-0.3493	-0.1745	-0.0622	0.2300	
TCGA-FR-A728-01	-0.1749	-0.9485	-0.5522	-1.0137	
TCGA-GF-A769-01	-0.2533	-0.1586	0.1810	-0.4227	
TCGA-GN-A4U3-06	-0.2860	-1.4360	-1.5267	-0.6983	
TCGA-GN-A4U4-06	-0.3291	0.9492	-0.6183	-0.9236	
TCGA-GN-A4U5-01	0.3256	1.2314	-0.3530	1.3288	
TCGA-GN-A4U7-06	-0.3158	-1.3438	-1.4721	-0.9881	
TCGA-GN-A4U8-06	-0.1320	0.1698	-0.3266	-0.0991	
TCGA-GN-A4U9-06	-0.3393	-0.3544	-1.1245	-1.2193	
TCGA-OD-A75X-06	-0.2207	0.2325	-0.5944	0.4176	
TCGA-EB-A82B-01	-0.1979	-0.4258	0.7704	-0.8587	
TCGA-EB-A82C-01	-0.3645	-0.3514	-1.0533	-0.6242	
TCGA-EB-A85I-01	-0.2321	-0.4556	0.9797	-0.6110	
TCGA-EB-A85J-01	-0.1328	-0.8529	0.2834	-0.1288	
TCGA-FR-A729-06	-0.1338	0.1008	-0.7716	-0.3959	
TCGA-FR-A7U8-06	-0.3662	0.1686	0.8799	-0.9029	
TCGA-FR-A7U9-06	0.0215	-1.2378	-0.0071	-0.9097	
TCGA-FR-A7UA-06	1.0366	-1.2031	-0.4913	-0.3967	
TCGA-RP-A6K9-06	-0.1425	-0.9527	2.1923	-0.1783	
TCGA-W3-A824-06	0.0514	-0.1971	-1.4192	-0.1710	
TCGA-W3-A825-06	-0.3090	0.9689	-0.6742	-1.1249	
TCGA-W3-A828-06	-0.3204	0.3688	-0.4719	0.4391	
TCGA-BF-A9VF-01	-0.3096	-0.3307	-1.1849	-0.9760	
TCGA-D3-A2JE-06	-0.3782	-0.7329	-0.7118	-0.7356	
TCGA-D3-A8GB-06	-0.2779	-0.7464	-0.3103	-0.0648	
TCGA-D3-A8GC-06	-0.1681	-1.2547	-1.0973	-0.3419	
TCGA-D3-A8GD-06	-0.0159	-1.2854	-1.1657	-0.5598	
TCGA-D3-A8GE-06	-0.2926	-0.5374	0.9966	1.3243	
TCGA-D3-A8GI-06	-0.3644	0.8450	1.1762	0.1209	
TCGA-D3-A8GJ-06	0.2240	-0.4165	0.3127	-0.0031	
TCGA-D3-A8GK-06	-0.3695	0.4195	-0.1481	-1.1105	
TCGA-D3-A8GL-06	-0.3431	0.6645	-1.5308	-0.2127	
TCGA-D3-A8GM-06	-0.0643	-1.0840	0.1496	-0.4447	
TCGA-D3-A8GN-06	-0.1023	0.0643	0.2737	0.4807	
TCGA-D3-A8GO-06	-0.3259	-0.2082	-0.4650	-0.1390	
TCGA-D3-A8GP-06	-0.3628	0.1159	-1.3389	-0.0086	
TCGA-D3-A8GQ-06	-0.3516	1.4832	-0.9600	-0.2471	
TCGA-D3-A8GR-06	-0.3083	0.2792	-1.0921	-0.6895	
TCGA-D3-A8GS-06	-0.2295	-1.1886	-0.6535	-0.1963	
TCGA-D3-A8GV-06	-0.3216	2.3647	-0.5943	-1.2828	
TCGA-DA-A95V-06	0.2221	-0.6975	0.4478	-0.1188	
TCGA-DA-A95W-06	-0.2560	0.1938	-0.0899	-0.1422	
TCGA-DA-A95X-06	-0.0834	-1.3739	-1.4219	-0.5326	
TCGA-DA-A95Y-06	-0.3478	-0.9812	-1.1026	-1.1147	
TCGA-DA-A95Z-06	-0.3172	1.6295	0.6293	1.0089	
TCGA-DA-A960-01	-0.3200	-0.4363	-0.6156	0.1242	
TCGA-FR-A8YC-06	-0.3447	-0.7054	0.1003	0.8402	
TCGA-FR-A8YD-06	-0.3310	0.9513	1.8577	1.2153	
TCGA-FR-A8YE-06	-0.1624	-0.9434	-0.1595	1.4120	
TCGA-GN-A8LK-06	-0.3631	-1.2142	0.1041	-1.1763	
TCGA-GN-A8LL-06	-0.3666	0.2326	0.8159	1.4905	
TCGA-GN-A8LN-01	-0.3120	-0.6801	-1.3421	2.7590	
TCGA-WE-A8JZ-06	-0.3205	-0.3163	-1.0311	0.6696	
TCGA-WE-A8K1-06	-0.1684	-0.9304	-0.3733	0.0110	
TCGA-WE-A8K4-01	-0.0259	-1.0950	-1.1533	-0.4544	
TCGA-WE-A8K5-06	-0.3110	0.2041	2.3075	1.1656	
TCGA-WE-A8K6-06	-0.3663	1.3781	-1.1418	-0.4961	
TCGA-WE-A8ZM-06	-0.3667	0.1747	1.1918	0.0213	
TCGA-WE-A8ZN-06	-0.2990	-0.6018	0.7066	-0.2804	
TCGA-WE-A8ZO-06	-0.1637	-0.7079	-0.6168	0.5307	
TCGA-WE-A8ZQ-06	-0.3662	0.7655	0.0336	-0.3543	
TCGA-WE-A8ZR-06	-0.3079	-1.2386	0.3393	0.9626	
TCGA-WE-A8ZT-06	-0.1237	-1.1637	0.2498	1.5292	
TCGA-WE-A8ZX-06	-0.2827	-0.7005	-0.4903	-0.6879	
TCGA-WE-A8ZY-06	-0.2357	-0.4319	-0.8358	0.3035	
TCGA-YD-A89C-06	-0.3792	2.2057	-0.1711	-0.9651	
TCGA-Z2-A8RT-06	-0.1350	-1.0578	0.3606	0.6605	
TCGA-3N-A9WB-06	-0.3423	-0.5189	-0.8326	-0.4154	
TCGA-3N-A9WC-06	0.7331	-0.5368	0.4270	2.1771	
TCGA-3N-A9WD-06	-0.2560	-0.7475	0.2856	3.5858	
TCGA-EB-A97M-01	-0.2368	-0.2770	-0.4188	-0.2073	
TCGA-LH-A9QB-06	-0.2855	-1.0021	-0.5187	2.9032	
TCGA-W3-AA1O-06	-0.3207	-1.0925	-1.1140	-1.0117	
TCGA-W3-AA1Q-06	-0.0338	-0.4071	-1.3342	-0.4254	
TCGA-W3-AA1W-06	0.4632	-0.9560	-0.7697	-1.1737	
TCGA-W3-AA21-06	-0.3712	-0.1381	-1.5406	-0.6159	
TCGA-WE-AA9Y-06	-0.3576	-0.1107	-0.1219	-0.6274	
TCGA-WE-AAA0-06	-0.3261	-0.4952	-0.6464	-0.2438	
TCGA-WE-AAA3-06	-0.1226	0.3517	-0.0219	0.4419	
TCGA-WE-AAA4-06	0.0526	1.0919	0.6759	-0.4538	
TCGA-XV-A9VZ-01	-0.3678	10.0694	29.8719	3.5361	
TCGA-XV-A9W5-01	-0.3435	2.0453	1.0360	4.5429	
TCGA-YG-AA3N-01	-0.2431	-0.3409	0.1587	0.2803	
TCGA-YG-AA3O-06	-0.3312	-1.3368	-1.1984	-1.1042	
TCGA-YG-AA3P-06	-0.3749	-0.3365	2.2114	0.4093	
TCGA-BF-AAOU-01	-0.2542	-0.5447	-0.6732	0.3921	
TCGA-BF-AAOX-01	-0.3367	-1.1452	0.4869	0.5660	
TCGA-BF-AAP0-06	-0.1021	-0.1109	-0.8995	-0.4278	
TCGA-BF-AAP1-01	-0.3760	1.4687	0.1222	1.0951	
TCGA-QB-AA9O-06	-0.2583	-0.9679	-1.4808	-1.0299	
TCGA-W3-AA1R-06	-0.2672	-1.0435	-1.8097	-0.2407	
TCGA-XV-A9W2-01	-0.2973	0.4766	0.4517	0.9212	
TCGA-YD-A9TA-06	-0.2337	-1.1420	0.9096	-0.5933	
TCGA-Z2-AA3S-06	-0.3354	0.0403	-0.9778	-0.7076	
TCGA-Z2-AA3V-06	-0.2441	-0.3987	2.9636	-0.4210	
TCGA-BF-AAP2-01	-0.2962	-0.4627	-0.3194	1.1833	
TCGA-BF-AAP4-01	-0.1736	-0.8551	-0.6694	-0.3419	
TCGA-BF-AAP6-01	-0.3423	0.9761	-1.1315	-0.2570	
TCGA-BF-AAP7-01	-0.2880	1.3503	-0.3745	0.2615	
TCGA-BF-AAP8-01	-0.2828	-0.6075	1.9281	-0.9115	
TCGA-GN-A9SD-06	-0.3464	-1.0612	-0.8356	-0.6628	
TCGA-W3-AA1V-06	1.5053	-1.3900	-1.0173	0.7220	
TCGA-XV-AAZV-01	-0.3096	3.7004	0.3133	-0.2994	
TCGA-XV-AAZW-01	-0.3510	0.2267	-0.2631	-0.0664	
TCGA-XV-AAZY-01	-0.3536	-0.2188	0.1050	0.0263	
TCGA-XV-AB01-06	-0.3605	0.0222	1.8863	9.4125	
TCGA-YD-A9TB-06	-0.3437	0.0920	-0.6016	-0.2557	
