GENE_ID,29126,23598,57215,115196
COMMON,CD274,PATZ1,THAP11,ZNF554
TCGA-44-A479-01,-0.1835,1.0469,-0.4477,-0.9713
TCGA-44-A47A-01,-0.3846,0.8398,-0.6276,-0.1564
TCGA-44-A47B-01,-0.6154,-0.2877,-1.9899,-0.1512
TCGA-44-A47G-01,0.2029,-1.4936,-0.3914,-1.0650
TCGA-55-A48X-01,-0.3944,0.4262,-0.5439,0.5659
TCGA-55-A48Y-01,-0.6009,-0.1854,-0.6371,-1.3250
TCGA-55-A490-01,-0.5808,-0.8839,-1.9009,0.4341
TCGA-55-A491-01,-0.2795,3.0633,-0.0637,2.2756
TCGA-55-A492-01,-0.6944,0.0763,1.4258,-0.2800
TCGA-55-A493-01,1.2893,-1.7805,-1.6974,-0.9909
TCGA-55-A4DF-01,0.1471,-0.1215,-0.0261,-0.5103
TCGA-55-A4DG-01,-0.5629,-0.0295,0.6842,2.3949
TCGA-62-A46O-01,-0.6297,-1.5432,-1.4259,-1.6946
TCGA-62-A46P-01,-0.6456,0.6768,0.1632,1.9985
TCGA-62-A46R-01,-0.4697,-0.9865,-1.8119,-0.0878
TCGA-62-A46S-01,-0.5104,-0.6120,-0.4420,0.1574
TCGA-62-A46U-01,1.3108,-1.0180,-1.3543,-1.0389
TCGA-62-A46V-01,-0.6108,1.2730,-0.9317,1.2977
TCGA-62-A46Y-01,0.0934,-0.9501,-0.6754,0.9847
TCGA-62-A470-01,-0.5785,0.6583,-1.5841,-1.0628
TCGA-62-A471-01,-0.5989,-0.7581,-0.7653,-1.2327
TCGA-62-A472-01,0.0231,-0.8949,-1.4939,0.2303
TCGA-86-A456-01,-0.2356,-0.8002,0.0502,-1.1369
TCGA-86-A4D0-01,-0.5831,-0.4941,0.4370,-0.1889
TCGA-91-A4BC-01,-0.5131,-0.8253,0.6907,-0.8644
TCGA-91-A4BD-01,-0.6406,-0.1108,-0.1811,1.7357
TCGA-J2-A4AD-01,-0.5979,0.5810,0.8126,1.9349
TCGA-J2-A4AE-01,-0.4149,-0.6576,-0.2551,2.2773
TCGA-J2-A4AG-01,-0.4736,-1.1051,-1.2827,-1.2833
TCGA-L4-A4E6-01,-0.3747,-1.1429,-0.4683,0.4943
TCGA-L9-A443-01,-0.6041,-0.1850,-2.0611,0.3799
TCGA-L9-A444-01,0.7043,-1.0834,-0.9779,0.9503
TCGA-44-A4SS-01,-0.4155,-1.4994,-0.0872,-1.3825
TCGA-44-A4SU-01,-0.5068,2.7096,0.1396,1.5134
TCGA-53-A4EZ-01,-0.5958,0.2320,-1.5931,0.0476
TCGA-55-A48Z-01,-0.2647,0.2855,-1.7292,1.5546
TCGA-55-A494-01,-0.6617,0.5010,-2.3388,-1.3782
TCGA-86-A4JF-01,0.4647,-0.2673,-0.3296,-0.2980
TCGA-86-A4P7-01,-0.4668,-0.1490,-0.2781,-0.2351
TCGA-86-A4P8-01,-0.3054,-0.6364,0.2259,0.8203
TCGA-93-A4JN-01,-0.4678,0.3140,0.6566,1.7665
TCGA-93-A4JO-01,-0.3381,1.1233,-1.1488,0.8665
TCGA-93-A4JP-01,-0.3097,0.3743,-0.6608,1.4564
TCGA-93-A4JQ-01,-0.0216,-0.5432,-0.9792,0.0495
TCGA-97-A4LX-01,0.3490,-0.5024,-0.7039,-0.1196
TCGA-97-A4M0-01,-0.3842,-0.6777,-2.3414,0.4762
TCGA-97-A4M1-01,-0.5291,0.2530,0.1862,1.9597
TCGA-97-A4M2-01,-0.3066,0.1185,-0.3836,0.7299
TCGA-97-A4M3-01,-0.6158,-0.5711,-1.9526,-1.3979
TCGA-97-A4M5-01,-0.4045,0.8169,-0.4073,-0.4641
TCGA-97-A4M6-01,-0.4346,1.5149,0.8403,-0.6589
TCGA-97-A4M7-01,-0.4178,0.1290,-0.0128,0.3571
TCGA-L4-A4E5-01,-0.2310,-0.2228,-1.8145,-0.8114
TCGA-MN-A4N1-01,-0.5937,0.2465,-0.6635,-0.1123
TCGA-MN-A4N4-01,-0.5686,0.1951,1.3869,2.0841
TCGA-MN-A4N5-01,0.3056,-0.7334,-1.1130,0.4840
TCGA-MP-A4SV-01,-0.0879,-0.6091,-1.3231,-1.3556
TCGA-MP-A4SW-01,-0.4720,-0.4924,-1.1447,-0.5946
TCGA-MP-A4SY-01,-0.0571,-0.8423,-1.1482,-0.5055
TCGA-MP-A4T7-01,-0.5538,0.8612,-0.6942,-0.7839
TCGA-MP-A4T8-01,-0.6281,-0.2126,-0.4327,-0.3247
