# Warning:  Unknown gene:  
GENE_ID	571	602	29126	1390	2113	2114	54815	3097	3159	3297	3659	4791	4800	4824	5371	5914	5966	5970	5971	6776	7005	7004	
COMMON	BACH1	BCL3	CD274	CREM	ETS1	ETS2	GATAD2A	HIVEP2	HMGA1	HSF1	IRF1	NFKB2	NFYA	NKX3-1	PML	RARA	REL	RELA	RELB	STAT5A	TEAD3	TEAD4	
TCGA-75-7025-01	-0.7022	-0.2997	-0.5543	-0.3993	-0.1300	0.1187	-0.4205	0.3492	-0.6804	-0.9796	-0.7222	0.4670	-1.2416	NA	-0.1475	0.4648	0.1469	-1.1564	-0.1784	0.3393	0.1113	-1.0240	
TCGA-75-7027-01	0.8845	0.8219	-0.5973	0.5712	-0.1591	0.9728	-0.6011	-0.1891	1.6149	1.4222	-0.9203	-0.1788	-0.3384	NA	-0.7513	-0.9326	-0.3451	-0.7407	-0.4108	-0.8870	1.3018	1.4454	
TCGA-75-7030-01	0.6765	-0.2304	-0.4858	-0.0196	2.1798	0.8509	0.4263	2.5469	-0.3791	-0.3030	-0.3398	-0.2288	-1.2186	NA	0.7422	1.2744	-0.7159	0.8361	0.3400	0.3330	0.7482	-0.4843	
TCGA-75-7031-01	-0.8950	-0.8363	-0.5268	0.0617	-0.4863	0.2501	-1.4339	-0.7132	0.2606	10.4722	0.2189	-1.2418	-0.6664	NA	-0.8113	0.1758	-0.6755	-0.4951	-1.3180	-0.0616	-0.0842	-0.1962	
TCGA-80-5607-01	-1.2185	-0.5023	-0.3948	0.3243	0.4643	1.1211	-0.5712	-1.2105	0.0241	1.1031	-0.6596	-0.4872	-0.0088	NA	2.7671	-0.4384	2.9898	-0.2340	-0.5486	-0.4455	0.8791	-0.4289	
TCGA-80-5608-01	-1.5579	0.5235	-0.4496	0.0014	-0.8104	0.7811	-0.3979	-0.3169	-0.0196	3.7340	0.1633	-1.1896	-0.6344	NA	-0.5890	-0.3695	0.2072	0.0073	-1.1092	-1.1377	1.8863	-0.2732	
TCGA-86-6851-01	0.8651	-0.8689	0.0125	-0.9829	0.4921	-1.0258	0.2937	0.5860	-0.3256	0.0808	1.8894	0.4369	0.2064	NA	0.8883	0.4241	1.2661	0.6390	0.4147	2.7407	0.2377	-0.8967	
TCGA-91-6830-01	3.9027	-0.9679	-0.3442	-0.0124	0.7795	-0.1980	2.8130	0.4746	-0.3064	-0.2963	0.2102	0.8929	-0.3497	NA	0.2240	-0.6830	-0.3056	-0.2543	-0.9241	0.3906	0.8188	1.3973	
TCGA-91-6840-01	-0.1783	-1.0675	-0.5767	-0.4989	0.0000	-1.0965	0.7089	-0.4345	0.6064	1.6014	-0.5374	-0.6727	3.4140	NA	-0.9111	0.1702	-0.6955	0.8798	-0.4922	-0.5458	16.3361	0.1675	
TCGA-91-6847-01	1.5407	-1.0324	-0.5588	1.8275	-1.1497	-0.4215	0.4007	1.0242	-0.1198	2.2246	-1.1102	-1.4663	2.9552	NA	-0.8854	0.3859	-1.1771	-1.7952	-1.5196	0.1710	2.0431	0.2112	
TCGA-91-6848-01	6.9479	-0.6194	1.5537	2.8673	5.4488	-0.0605	1.1493	2.6763	1.5710	1.2561	0.1397	0.9590	0.3635	NA	-0.1552	-0.5487	-0.1905	1.8314	0.8333	1.4605	-1.8524	3.4260	
TCGA-91-6849-01	-0.4798	-0.7497	-0.5902	2.8952	0.0054	1.7611	-2.0589	-0.3724	-0.7664	-0.6700	-0.8468	-0.6012	-0.7054	NA	-0.9329	1.6248	0.5635	-1.3087	-0.9958	-0.5520	-0.5971	-1.3843	
TCGA-95-7039-01	-0.7750	-0.2652	-0.3238	-0.6347	0.0448	-0.7006	1.1939	-0.1488	2.3900	2.8094	-0.7487	-0.4224	0.4051	NA	-0.7637	1.8293	-0.7779	2.9358	-0.7777	1.6603	1.9735	2.5137	
TCGA-95-7043-01	1.0242	-0.5741	-0.6608	-0.7341	-0.9497	-1.3601	-1.7720	-1.9967	-0.3690	-0.5970	-1.3056	-1.4777	-0.3571	NA	-1.0754	1.0586	-0.7527	2.5432	-1.7316	-1.0602	-1.8088	-0.3621	
TCGA-38-7271-01	0.2938	-0.1821	-0.3373	1.4218	7.1491	0.1945	-0.0195	0.5977	-0.4398	-0.0825	-0.0646	0.3483	-0.2654	NA	-0.2014	0.3977	1.0745	0.8445	0.9991	2.4664	-0.7278	-0.7095	
TCGA-44-5644-01	-0.3853	0.4055	-0.6636	-0.0526	-0.3757	2.8240	-1.2893	1.1142	-0.4367	6.2394	-0.8266	-0.4172	-1.7051	NA	-1.1133	-1.7738	-0.4443	0.3675	-0.9734	-1.6797	-0.2524	0.7031	
TCGA-50-7109-01	-0.6072	0.7311	-0.5905	0.8438	-0.3258	0.3730	-0.9296	0.7019	-0.0768	0.4660	-0.2304	-0.8839	1.1548	NA	-1.0181	-1.0705	-0.7895	0.3930	-0.6880	-1.2246	0.6278	-0.2996	
TCGA-55-7227-01	-0.1185	-0.2912	-0.0036	-0.8462	0.2625	-0.6160	0.2260	1.6020	-0.6602	1.3218	0.8221	-0.3994	0.3544	NA	0.5027	-0.2857	0.4636	0.5940	0.1302	0.3905	1.1354	-0.7077	
TCGA-55-7281-01	1.5216	-0.1078	-0.5698	-0.3206	-0.4984	-0.4177	1.4307	-0.9276	-0.1723	0.6767	-0.5147	0.2500	-0.1132	NA	0.2055	1.1666	-0.0402	1.3913	0.2306	0.6149	-0.2792	-0.7679	
TCGA-55-7283-01	-0.4805	-0.6840	-0.4983	-0.7826	-0.7008	0.0615	0.8609	-0.2037	0.3955	0.2618	-0.5055	-0.7852	2.3607	NA	-0.0225	-0.4247	0.7163	0.4232	-0.4548	-0.1201	1.3474	-0.5438	
TCGA-55-7570-01	0.2438	-1.4457	-0.5905	1.7265	-1.2473	-0.1921	-0.4056	0.3792	0.7693	2.1474	-1.0728	-0.5344	1.6417	NA	-1.1644	-1.3916	-1.1323	-1.1146	-1.4228	-1.6874	-1.2374	1.7903	
TCGA-55-7573-01	-0.1786	-0.9258	-0.5031	-0.6678	0.0909	0.3014	-0.4715	0.7987	-0.6489	-1.2360	-0.6291	-0.1365	0.2391	NA	-0.4964	0.5220	0.0535	-0.0399	0.0724	0.4320	0.2341	-1.0840	
TCGA-55-7574-01	-0.4961	-0.8366	-0.4871	0.2952	3.0442	-0.3221	-0.2915	0.1268	-0.6514	-0.0293	-0.5451	-0.3027	-0.6313	NA	0.0413	-0.7312	0.1703	-0.2838	-0.0414	0.5673	-0.3840	-0.2620	
TCGA-78-7143-01	0.1904	-0.6176	-0.4278	-0.4271	-0.7352	-0.1291	0.2539	0.4330	-0.3429	0.0528	-0.4345	-0.0341	1.5476	NA	-0.0510	0.8258	0.1043	-0.6599	-0.0856	-0.5109	0.9610	-0.8659	
TCGA-78-7145-01	0.4353	-0.0623	-0.4193	-0.7794	-0.6205	-0.3540	-0.8658	1.2231	-0.3063	-0.1424	-0.9406	-0.7074	3.3998	NA	-0.8331	1.5411	1.1244	-2.2210	-0.7437	-1.0180	-1.0979	-1.0780	
TCGA-78-7146-01	1.4022	0.0477	-0.1895	-0.4365	1.2106	-0.8726	1.2399	0.5777	1.4897	4.9036	-0.0017	-0.4939	3.7106	NA	0.2618	-0.2907	1.3094	0.9301	-0.9323	0.4963	0.4513	0.6982	
TCGA-78-7147-01	-0.0798	-0.6960	-0.6277	-0.2164	-1.0536	-0.0180	-0.9953	-0.8387	-0.2156	8.1482	0.2084	-0.9249	1.5125	NA	1.0320	1.4478	-1.2535	0.6703	-0.4166	-0.2862	1.7449	-0.9086	
TCGA-78-7148-01	0.2671	0.1172	-0.5902	-0.3168	-0.4820	1.1503	-1.0378	0.4802	0.0448	0.2425	-0.1859	-0.5251	0.0219	NA	-0.5130	1.2686	-0.2549	-1.4847	0.2551	-0.9294	0.4423	0.2350	
TCGA-78-7149-01	-0.4883	-0.8703	-0.6771	-0.5152	0.2762	-0.3920	-1.0318	-0.9314	-0.3790	2.7994	-0.9930	-0.4869	1.1782	NA	-0.4455	0.6630	-1.1620	-0.2181	-1.5665	-1.4313	1.7906	0.1174	
TCGA-78-7150-01	2.4248	1.3312	-0.6123	0.3278	-0.7965	-0.2823	-1.3110	1.9504	0.2725	-0.0141	-0.8867	1.1993	-0.1494	NA	-0.7847	-1.2816	-0.1603	0.6438	3.9945	-1.4256	0.7449	3.4528	
TCGA-78-7152-01	-0.6923	0.1462	-0.5958	-0.7853	-0.0829	0.2939	1.6509	-1.4322	-0.4132	2.4222	-0.0773	-0.3536	-0.6870	NA	0.1958	-0.7214	-0.9585	-0.3917	1.0373	0.5502	-0.2929	0.3511	
TCGA-78-7153-01	-1.4473	-1.0801	-0.6800	-0.2671	-1.0003	0.8454	-0.5077	-0.6356	-0.5241	7.3447	-0.8256	-1.1771	-0.3544	NA	-1.0666	-0.7062	-1.1184	0.0660	-1.2431	-0.4516	-1.5689	-0.1858	
TCGA-78-7154-01	0.0815	-0.8376	-0.5772	0.0792	-0.2788	-0.7081	1.0306	-1.3435	1.3702	-0.2518	-0.4900	-1.0681	-1.1116	NA	-0.8035	1.8238	-0.8907	-0.1232	-0.9119	-1.4624	-1.6249	3.6230	
TCGA-78-7155-01	4.2187	-1.7052	-0.5883	0.7894	-1.2710	-1.3351	1.9367	-1.2772	2.6256	-0.4439	-1.3926	-0.8415	4.3749	NA	-1.5442	-1.4139	-0.5213	-2.0740	-1.7449	-1.5438	3.3042	0.7758	
TCGA-78-7156-01	0.2465	-1.4044	-0.6659	-0.2747	-0.3535	-0.5389	-0.5184	-0.2459	-0.6585	0.6421	-0.8498	-1.2219	-0.5095	NA	-0.9298	0.2380	-0.5550	-1.1521	-1.6090	-1.6132	1.0908	-0.6532	
TCGA-78-7158-01	-1.1688	-0.7748	-0.5476	-1.1271	-1.1515	1.9054	-0.0413	-1.7199	0.0081	1.0008	-1.0766	-0.2939	2.5460	NA	-0.8134	-0.8103	-0.5908	-0.3911	-0.8910	-0.6007	-0.0825	0.3682	
TCGA-78-7159-01	-0.2919	1.1815	-0.5495	0.2436	-0.2378	0.7456	-1.1253	-0.0466	-0.1545	1.1216	-0.6313	-0.6863	1.7716	NA	-1.0635	-0.6041	-0.4590	-0.5437	-0.4682	-1.3166	-0.2749	-0.5077	
TCGA-78-7160-01	1.2333	-0.6423	-0.3479	2.9179	0.8540	0.6030	0.2238	0.6059	-0.1024	-1.1610	-0.0327	-0.2462	2.7143	NA	-0.3832	-0.3403	0.4163	-1.1559	-0.7007	0.1539	-0.7635	-0.4643	
TCGA-78-7161-01	-0.6474	0.8488	-0.6452	0.8022	-0.5331	2.2676	-0.8590	1.5426	-0.6922	2.5013	-1.0688	0.6813	-0.6912	NA	-0.7213	1.1169	-0.2404	3.1844	0.1879	-1.5018	2.9344	-0.5290	
TCGA-78-7220-01	2.7054	-0.7343	-0.5295	-0.1753	-0.7416	0.1450	-0.4734	0.5162	0.2086	-1.7848	-0.5577	-0.2266	5.2300	NA	-1.1618	-1.7650	-0.8752	-1.4953	0.2911	-1.3152	0.0665	1.0235	
TCGA-93-7348-01	-0.1240	0.0016	-0.5639	0.1424	-0.0449	0.9996	0.2264	-0.8550	-0.5561	-1.4330	-0.5580	-0.2424	0.4497	NA	-0.8628	-0.2842	0.5164	0.3908	0.5115	-0.1171	0.7908	-0.8428	
TCGA-97-7546-01	1.3574	0.4556	0.0191	1.3542	1.3607	1.3941	-0.9270	8.9660	-0.7447	-2.0224	0.1860	0.0586	1.4832	NA	-0.9467	1.0316	2.9600	0.7958	0.7213	0.0310	1.3326	-0.1419	
TCGA-97-7547-01	-0.8119	0.0430	-0.4419	-0.8828	-0.4045	-0.0419	0.8510	0.1425	-0.5139	2.4389	-0.8168	-1.0693	-1.2047	NA	-0.3620	-0.3997	4.1579	0.1430	-0.6716	0.6047	-1.1929	-0.8936	
TCGA-97-7552-01	1.4704	-0.6202	-0.1876	-0.8587	2.1684	-0.3820	-0.3006	0.7471	-0.5160	-0.9908	2.5350	0.2428	-0.8405	NA	0.6681	-0.6733	0.3825	0.3689	0.2434	2.0191	-0.8065	-1.1553	
TCGA-97-7553-01	1.3486	-0.1696	0.0445	0.3057	0.9918	-0.1829	-0.4216	0.1609	-0.3507	-1.3289	0.4441	-0.3278	0.6425	NA	-0.0370	1.4306	0.7343	-0.5395	-0.6954	1.7366	0.2637	-0.1661	
TCGA-97-7554-01	1.9357	-0.6805	1.5600	-0.2037	-0.0137	-0.7541	1.0583	1.1249	-0.2026	-0.4028	-0.6596	0.0652	4.6251	NA	-0.4803	0.7981	0.6549	0.7568	0.1674	-0.0920	-0.1366	-0.0356	
TCGA-99-7458-01	-0.0133	-0.8545	0.7516	-0.7336	1.1634	-0.4296	-0.3900	1.8080	-0.7080	-0.6295	0.4218	-0.0695	0.4966	NA	-0.4502	-0.2621	2.9942	-0.3512	-0.7422	0.2868	-1.2640	-0.8772	
TCGA-44-7659-01	-0.9814	2.3061	-0.3963	-0.7203	-0.7340	-0.1830	-0.3621	0.4153	-0.7709	0.1893	0.1572	-0.5554	0.6869	NA	-0.3220	0.8511	0.8351	0.1566	-0.4020	-0.3072	-0.0805	-1.0855	
TCGA-44-7660-01	-0.6335	0.1741	-0.3695	-0.6763	-1.0059	-0.9600	1.3643	-1.2693	1.0080	0.2466	-0.5037	-1.0319	-0.8016	NA	-0.8120	-0.7972	-1.1945	1.1356	-0.1524	0.2176	1.0169	1.4797	
TCGA-44-7661-01	0.3478	-0.3714	3.7644	0.0447	2.2954	-0.4544	1.3319	0.2448	1.7426	1.2963	0.5752	-0.0705	2.6334	NA	1.7155	1.3182	0.3059	0.2625	-0.1563	0.2008	-0.7380	0.9340	
TCGA-44-7662-01	-0.4178	-0.5938	-0.0744	-0.2610	0.6958	-0.7113	-0.3447	0.9807	3.7388	2.0089	-0.4025	-0.4786	0.8733	NA	0.3056	0.8554	-0.6625	1.3459	-0.1013	-0.2898	1.7636	0.3875	
TCGA-44-7667-01	-0.7845	1.6187	-0.5850	-0.5958	-0.7855	-0.7539	2.0006	-2.1709	0.5299	8.8181	-0.9657	-0.6742	0.7323	NA	-1.2520	-0.9587	0.3524	1.3474	0.6577	-1.4312	-0.6981	-1.1331	
TCGA-44-7669-01	0.9881	-0.9058	-0.2880	0.4877	1.0353	2.9015	-0.7140	-0.0839	0.4679	1.3352	-0.5452	-1.0214	0.1478	NA	-0.8683	-1.2654	0.8579	-0.6968	-0.9113	-0.2585	-1.4587	2.5571	
TCGA-44-7670-01	1.4952	0.8874	-0.5105	0.2423	-0.2690	-0.0706	1.1024	-0.8023	2.9675	0.3059	-0.5829	-0.5207	22.5046	NA	-1.1015	0.2247	-0.2247	-0.2890	2.6983	-0.6479	5.2411	1.2061	
TCGA-44-7671-01	-0.3451	-0.5940	-0.6136	1.1386	-0.3620	1.0734	-0.2247	-0.1334	0.1252	1.1448	-1.1839	-1.0381	-0.4286	NA	-0.8118	0.1277	-0.0639	-0.4105	-1.3149	-0.8410	0.7209	-0.2608	
TCGA-44-7672-01	-0.0101	-0.1069	-0.0540	0.1001	0.6681	-0.8514	-0.1088	0.1745	0.0309	0.8687	0.7117	0.4549	-1.2504	NA	-0.0383	0.6776	-0.2178	0.4776	1.0082	1.0094	-0.3927	0.1814	
TCGA-53-7624-01	3.3533	-0.4309	-0.0517	0.8710	-1.0076	0.5224	-0.2354	0.0642	1.0778	-0.0010	1.6579	6.4937	-0.6293	NA	0.5149	-1.8963	-0.4463	0.2983	2.3504	-0.6183	2.0708	7.4542	
TCGA-53-7626-01	0.3893	0.1383	-0.3013	0.6178	1.1154	0.3120	0.0804	0.4700	-0.7365	-0.2010	-0.0696	0.2129	-0.3949	NA	-0.5304	1.0765	4.3164	-0.4765	0.3953	1.0495	0.0051	-0.3967	
TCGA-55-7576-01	0.3459	-0.3961	-0.4107	-0.7081	-0.2142	-1.0673	0.2444	0.2794	-0.0304	0.9729	-0.8565	-0.5351	0.4417	NA	-0.5188	1.0870	1.6577	2.3400	-0.4581	-0.7746	0.0367	0.6657	
TCGA-64-1679-01	1.2869	0.0080	-0.2520	-0.4654	-0.4482	-0.6574	0.6321	1.5249	0.0065	0.8604	-0.9989	-0.0242	-0.1599	NA	0.3822	0.5374	1.6272	0.5464	0.6586	0.0596	1.7875	-0.4144	
TCGA-64-1681-01	-0.6114	-0.8792	-0.5463	-0.2813	-0.2220	0.7577	-0.9718	0.0477	-0.5744	0.0619	-0.4685	-0.0112	-0.2770	NA	0.3596	-0.1862	-0.3622	1.2125	0.5343	-0.4122	0.2155	-0.8433	
TCGA-78-7162-01	-0.0679	-1.0361	-0.5215	-0.3254	1.3308	-0.1601	0.0184	-0.8835	-0.4491	0.4193	-0.1607	-0.8897	-0.1672	NA	-0.6326	0.1542	-0.9210	-0.1102	-1.3079	-0.0879	1.5306	0.5863	
TCGA-78-7163-01	-0.4444	0.1133	-0.4598	-0.9670	-1.2201	0.1257	3.0884	-0.8351	-0.4030	-1.0032	-0.5083	-0.8887	-1.6791	NA	-0.4603	1.2751	-1.1731	4.6644	-0.8536	-0.8434	-0.3751	-1.6266	
TCGA-78-7166-01	-0.5791	1.4473	-0.5939	-0.5374	-1.1640	3.5409	-1.5788	0.1914	0.0344	3.3379	1.3084	2.8922	0.1802	NA	-0.3813	0.2405	-1.3931	0.5410	1.2298	-1.3825	0.6287	0.6099	
TCGA-78-7167-01	-0.8260	-0.7973	-0.6833	-0.9572	-0.9116	-0.8839	-1.3783	-1.0786	-0.2645	2.7367	-1.0750	-0.9350	0.2851	NA	-1.0751	1.1480	-0.3847	0.4049	-1.7092	-1.4029	2.9978	-0.3994	
TCGA-78-7535-01	-0.8665	5.6673	-0.5789	-0.0225	-1.0635	1.2830	-0.9109	-0.8712	-0.5849	4.3635	-0.9402	0.5448	-1.5480	NA	0.1113	4.6842	-1.0782	1.7296	0.2396	-0.6242	1.6621	0.8734	
TCGA-78-7536-01	-0.1530	0.5519	-0.5590	-0.7302	-1.0963	-0.4867	-0.9534	-0.8996	-0.1150	3.3238	-0.4261	-1.4851	-0.2601	NA	-1.2689	-1.1415	1.9574	0.8510	-1.4753	-1.0835	0.4747	-0.2473	
TCGA-78-7537-01	-0.7182	0.9617	-0.6309	-0.7076	-0.7433	0.8425	0.0144	-1.4603	-0.7713	0.6930	-0.8714	-0.2971	-0.8927	NA	-0.7304	0.2212	-1.0089	-0.3679	-0.4137	-0.7811	0.4793	-0.1593	
TCGA-78-7539-01	0.3380	-0.7639	-0.3948	-0.6794	-0.7683	0.2029	-0.3726	-0.8709	-0.1524	-0.7236	0.4341	0.5035	0.8792	NA	-0.6646	0.2736	-0.7040	0.4576	-0.1106	0.0702	0.6989	-0.3352	
TCGA-78-7540-01	1.5328	-0.6677	-0.5693	-0.6955	-0.5235	0.1285	1.0184	-1.6590	-0.1671	0.1058	0.2076	-0.6979	-1.0792	NA	4.2868	-0.1364	-1.0217	1.1499	-0.5293	0.2386	0.7683	-0.2243	
TCGA-78-7542-01	0.5534	-0.5725	1.8260	-0.3958	0.0441	-0.1087	1.8227	0.2002	6.4673	4.2299	1.3287	-0.0075	-0.2473	NA	1.0845	1.1298	-1.0554	6.5481	0.5636	-0.5498	1.2185	0.3021	
TCGA-78-7633-01	-0.4722	-1.5212	-0.6145	0.5413	-0.1035	-0.7249	-0.3918	-0.9038	-0.2772	-0.2416	-1.1469	-1.3235	-0.0385	NA	-1.0658	-0.2563	0.4560	-1.5329	-1.8744	-1.4889	1.2507	-0.0376	
TCGA-86-7711-01	0.8272	0.2927	-0.4239	1.5740	0.1129	-0.9977	0.4052	0.1554	0.5567	0.7584	-0.6595	4.2965	0.4253	NA	-0.5919	-0.4381	3.5465	0.0298	4.8958	-0.7747	1.4179	2.8131	
TCGA-86-7713-01	-0.6482	1.1442	-0.5471	-0.4737	-1.0475	-0.4511	-1.4642	-0.4427	0.4505	7.7464	-1.0165	-1.2363	-0.0455	NA	-1.1626	0.9059	1.5427	-2.4009	-1.3018	-1.2301	-0.0522	0.2301	
TCGA-95-7567-01	1.3776	1.2264	-0.3070	-0.0909	-0.6987	-1.1120	2.0202	-0.3609	0.3292	0.5943	-0.3717	0.3491	2.6375	NA	-0.1339	0.3496	-0.5534	0.8742	0.2585	-0.9410	0.9926	2.9165	
TCGA-53-7813-01	-1.3605	1.0887	-0.5802	0.2451	-1.0484	0.2153	-1.7494	-1.1026	-0.3518	-0.3672	0.2058	-1.4577	1.3520	NA	-1.1176	-1.4275	-1.3374	-0.8968	-1.1465	-1.4197	-0.5541	-0.5699	
TCGA-55-7724-01	0.7101	-1.4685	-0.4314	0.2279	1.3705	-0.3971	-2.0889	0.3449	-0.8231	-2.2989	-0.7122	-1.4890	-0.8612	NA	-0.3342	-2.0233	0.9495	-1.7471	-1.4983	-0.2888	-1.5148	-0.5110	
TCGA-55-7725-01	0.5720	-0.9245	-0.1612	-0.7475	0.1660	0.5719	-1.7435	-0.3074	-0.9016	-2.6471	0.0239	-0.5398	0.2710	NA	-0.4598	-1.8266	0.3797	-1.6255	-0.8610	0.0402	-1.8015	-0.5434	
TCGA-55-7726-01	1.9830	-1.1663	-0.5569	-0.4949	1.6963	-0.8291	-0.9102	1.9156	-0.1294	-1.2625	-0.2113	-1.0774	0.7242	NA	-0.6506	-1.0768	-0.7715	-1.4352	-1.0580	-0.5658	0.8078	2.6262	
TCGA-55-7727-01	0.9530	-1.0244	-0.3723	-0.8795	0.0466	-0.9433	-1.8667	0.6764	-0.8327	-2.2723	-0.5369	-1.0008	2.7573	NA	-1.1780	-1.5789	2.9535	-2.3303	-1.2834	-0.6050	-0.4175	-0.6649	
TCGA-55-7815-01	0.2568	-1.4189	-0.1681	0.4042	0.8498	-0.2065	-2.2728	0.4441	-0.9509	-3.1585	-0.8838	-1.7216	-0.0495	NA	-1.3795	-2.2538	2.7604	-3.3355	-1.4116	-0.9847	-1.8205	-0.5259	
TCGA-55-7816-01	0.8032	-0.8656	-0.2375	-0.2837	-0.0201	-0.5789	-1.1856	0.0546	-0.8543	-1.4247	0.4630	-0.7459	-0.8852	NA	-0.0819	-0.3301	-0.0232	-1.1797	-0.7351	2.8426	-1.6407	-0.4030	
TCGA-55-7903-01	-0.4304	0.5924	0.2129	-0.6880	-0.8325	-0.4094	0.3494	-0.8283	-0.1336	0.2182	0.2434	-0.3161	2.5326	NA	-0.3119	3.2087	0.5895	-0.5196	-0.2541	-0.3600	0.2136	0.2338	
TCGA-55-7907-01	0.3921	-0.1221	-0.4659	0.0663	0.0967	-1.1612	-0.3416	0.2428	-0.3403	2.1424	-0.3681	-0.9680	0.2960	NA	-0.6811	0.4405	0.9449	-0.5784	0.2908	0.8801	-0.6813	0.2357	
TCGA-55-7910-01	-1.0493	2.5739	-0.5672	5.1863	-0.8372	0.0751	-1.0774	1.4887	-0.4341	-0.4069	-0.8876	0.4325	-0.3415	NA	-0.4933	-0.3272	0.3271	1.2579	-0.6913	-1.4896	-0.4205	0.0234	
TCGA-55-7911-01	-0.6431	-0.7934	0.3273	-0.5221	-0.1252	-0.9976	0.4502	-0.7770	-0.4562	-0.1724	0.1121	-1.0197	2.1602	NA	1.0406	-0.8821	2.5768	-1.1375	-1.0057	-0.2893	-2.1351	0.6649	
TCGA-55-7914-01	4.0011	-0.9995	-0.3475	-0.8624	0.3708	1.8825	2.0597	-0.5082	-0.4089	-0.5425	-0.5831	0.5483	4.3352	NA	-0.1491	-0.9107	-0.4273	-0.6568	0.4048	1.1827	-0.1528	-0.2000	
TCGA-69-7760-01	-0.9705	-0.1721	-0.5823	-0.4555	-1.3309	-1.2383	2.0987	-0.1848	0.0511	1.3830	-0.8585	-1.0380	0.3370	NA	-0.1438	1.3425	-0.3691	0.1380	-1.2498	-1.2277	-0.5298	-0.4959	
TCGA-69-7761-01	0.6763	-0.6523	-0.2281	-0.4354	0.9091	-0.5705	-1.1050	1.1910	-0.0509	-1.2478	1.5612	1.1326	0.0924	NA	1.5518	-0.9213	0.5486	-0.6976	1.1250	1.1549	-0.1033	-0.2142	
TCGA-69-7763-01	-0.4919	0.2957	-0.5149	0.1690	0.3101	-0.0180	0.1856	-0.3772	-0.3730	1.1965	-0.6911	-0.5929	1.7096	NA	-0.0159	0.3703	-0.1931	-0.8642	-1.1310	-0.6939	1.1470	-0.2539	
TCGA-69-7764-01	-0.8896	-0.5406	-0.5338	-0.4478	0.1072	0.0468	0.9448	-0.1054	-0.2411	-0.6677	-1.1415	-0.6484	1.6423	NA	-0.9772	-1.3007	2.4273	-0.4278	-0.9536	-0.9097	2.5376	0.1959	
TCGA-69-7765-01	0.5096	-0.2940	-0.4156	0.2342	0.4023	-0.1185	-0.6263	1.5746	-0.4564	-0.7765	-0.6892	-0.2905	3.2305	NA	-0.3021	1.8377	3.6142	0.8861	-0.1233	-0.4204	-0.3388	-0.1273	
TCGA-86-7701-01	-0.1249	0.4033	-0.3566	0.6512	0.6042	-0.2725	-1.2717	1.0936	-0.6687	0.0415	0.2230	-0.5684	-0.5169	NA	-0.9319	-1.7072	0.1194	2.0122	-0.5291	-0.2645	-1.6297	1.3154	
TCGA-86-7714-01	0.2031	-1.4618	-0.5903	-0.9976	-0.6260	0.2686	-0.4976	-0.9936	-0.7089	-0.8544	-1.2853	-0.7272	-0.2494	NA	0.5160	-0.8528	1.9232	-1.1323	-0.6414	-0.0488	-0.0469	-1.3052	
TCGA-91-7771-01	-0.0994	-0.5238	-0.4192	1.7763	1.6219	3.2202	-1.1579	1.8369	-0.6321	3.1624	-0.1963	-0.1863	0.1865	NA	-0.4248	-0.8196	1.3507	-0.5332	-0.5558	-0.0291	0.2899	-0.5453	
TCGA-97-7937-01	-0.3137	-0.3514	-0.6258	-0.2430	-1.3313	-1.0332	0.1759	0.2674	-0.6886	0.3981	-0.8637	-1.1108	0.3434	NA	-1.0442	0.5564	-0.0169	2.0401	-1.1645	-1.5982	-0.5282	1.4978	
TCGA-97-7938-01	0.0957	0.9086	-0.1932	1.0769	-0.0404	0.5900	-0.1032	-0.3571	-0.5633	-1.0494	-0.1624	-1.2662	2.8043	NA	-0.4984	-0.2898	5.3734	-1.1913	-1.2218	-0.8879	1.3832	-0.8503	
TCGA-55-7728-01	-0.6433	0.7845	-0.3395	-0.3432	-0.8951	-0.3884	0.6463	-1.1907	-0.1996	0.6331	0.6382	2.4678	-1.1142	NA	1.4314	0.6779	-0.2297	-0.0299	0.9237	1.0935	1.0226	-1.0558	
TCGA-55-7994-01	-0.0733	-0.2646	2.9305	-1.3497	0.4029	-1.3554	-0.5457	1.9377	0.9439	2.4371	1.1746	-0.4671	4.6224	NA	0.0733	1.3541	1.2558	1.0152	-0.7186	-0.2201	0.9736	-0.3706	
TCGA-55-7995-01	-0.2109	1.0477	0.0039	-0.8543	-0.0702	-1.0110	-0.1703	0.1169	0.2299	-0.5557	1.3585	0.0700	-0.0223	NA	-0.1866	-0.2461	0.6679	1.3224	0.6403	0.9705	-0.0070	1.3301	
TCGA-69-7973-01	-0.5230	0.1755	-0.5337	-0.3429	-0.3886	0.6369	0.4363	-0.9259	0.1964	0.8813	-0.9429	-1.6139	-0.3117	NA	-0.9156	-0.3359	0.2939	-0.3325	-1.4016	-1.3391	-0.9817	0.4466	
TCGA-69-7974-01	0.0141	0.8976	1.0824	-0.5964	0.9027	-0.7051	-0.0426	-0.0135	1.1776	0.1497	0.0982	-0.0100	-0.6681	NA	-0.6250	0.1412	2.6299	2.6116	-0.2506	1.4017	-0.3982	0.1334	
TCGA-69-7978-01	1.4480	1.0491	2.4487	-0.3413	0.9615	-0.9600	1.7200	1.0289	-0.1303	0.3703	1.2734	0.2517	-0.6078	NA	1.0503	-0.9071	0.5370	1.4691	1.4158	0.9709	-0.6588	0.1714	
